site,year,month,site_date,sampling_method,sample,sampling_area,organism_group,taxon,body_mass,body_length,body_weight_units,body_length_units,count,multiplier,organism_groups,geographical_latitude,geographical_longitude,dat_id,group_id,corrected_mass_units,ind_n
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.018199999999999997,1.93,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.0829,3.18,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.00973,1.57,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.0101,1.59,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.038,2.46,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.0109,1.63,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.009000000000000001,1.53,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.027100000000000003,2.2,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.023200000000000002,2.09,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.07160000000000001,3.03,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.7846529999999999,6.67,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.00882,1.52,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.00487,1.25,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.027800000000000002,2.22,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.0298,2.27,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.0797,3.14,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.15037699999999998,3.87,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.00388,1.16,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.00359,1.13,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.0371,2.44,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.46656600000000004,5.62,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.0626,2.9,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.303965,4.88,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.0145,1.79,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.0165,1.87,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.770459,6.63,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.117715,3.57,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.35373099999999996,5.13,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.0439,2.58,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.410995,5.39,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Aoteapsyche,0.5953510000000001,6.09,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.27797,4.87,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,4.711299,14.01,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.687754,6.83,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.135102,3.72,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.0141,1.6,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,2.002961,10.18,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.0315,2.16,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.877362,7.48,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.319521,5.13,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.048600000000000004,2.54,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.270392,4.82,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,2.5867009999999997,11.2,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,4.720311,14.02,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.157579,3.94,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.119193,3.55,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.7150569999999999,6.93,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,34.617207,29.5,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.265908,4.79,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.14606999999999998,3.83,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.18226399999999998,4.16,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Archichauliodes,0.0523,2.61,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.217196,3.52,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.142309,2.99,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.18088100000000001,3.28,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.929747,6.17,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.0563,2.09,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.12798,2.87,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.0515,2.02,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.5226270000000001,4.94,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.0991,2.6,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.10925399999999999,2.7,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.112427,2.73,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.0496,1.99,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.351769,4.24,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,1.298942,7.02,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.5420320000000001,5.01,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.11565600000000001,2.76,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austroperla,0.129138,2.88,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.0463,2.13,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.175059,3.69,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.134568,3.31,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.146682,3.43,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.06949999999999999,2.52,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.11662700000000001,3.12,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.0506,2.21,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.049,2.18,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.09770000000000001,2.9,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.0552,2.29,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.0388,1.98,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.0631,2.42,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.0239,1.62,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.0176,1.43,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.0422,2.05,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.0351,1.9,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.0292,1.76,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Austrosimulium,0.030000000000000002,1.78,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.208951,3.92,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.160753,3.52,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.216829,3.98,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.289292,4.48,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.104529,2.95,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.242919,4.17,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.342246,4.8,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.013699999999999999,1.28,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.343986,4.81,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.31346199999999996,4.63,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.283039,4.44,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.202517,3.87,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.17914100000000002,3.68,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.20507699999999998,3.89,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.233104,4.1,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.22352599999999997,4.03,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.20507699999999998,3.89,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.267758,4.34,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.052899999999999996,2.23,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.0897,2.77,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.0124,1.23,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.19370800000000002,3.8,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.0812,2.66,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.311815,4.62,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.22488,4.04,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.25007700000000005,4.22,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.211558,3.94,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,2,0.06,Invertebrates,Beraeoptera,0.242919,4.17,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
